,0,1
1595,-81.431178,32.784831
1596,-81.431133,32.783429
1622,-81.430993,32.771856
1630,-81.430619,32.768125
1597,-81.430491,32.782576
1594,-81.430491,32.785251
1621,-81.430182,32.772132
1593,-81.430141,32.785175
1592,-81.429749,32.785091
1502,-81.429714,32.841209
1598,-81.429594,32.781384
1599,-81.429546,32.781319
1591,-81.429029,32.784935
1549,-81.428364,32.800848
1631,-81.428266,32.767694
1548,-81.428226,32.801592
1550,-81.428182,32.80019
1600,-81.428095,32.780116
1576,-81.427781,32.787568
1551,-81.427679,32.799617
1575,-81.427643,32.788312
1590,-81.427574,32.783503
1574,-81.427277,32.788645
1771,-81.427132,32.701515
1589,-81.427099,32.783035
1577,-81.42705,32.786584
1770,-81.427035,32.702813
1769,-81.427028,32.702898
1573,-81.426964,32.788822
1552,-81.426895,32.79928
1547,-81.426877,32.802307
1553,-81.426833,32.799254
1554,-81.426788,32.799202
1601,-81.426599,32.779162
1772,-81.426547,32.700847
1773,-81.426505,32.700799
1759,-81.426458,32.709017
1555,-81.426289,32.798634
1546,-81.426175,32.802191
1588,-81.426104,32.782653
1768,-81.426057,32.704043
1545,-81.426016,32.802165
1632,-81.425968,32.767779
1758,-81.425927,32.710037
1578,-81.425907,32.786183
1620,-81.425876,32.772462
1556,-81.425828,32.798109
1774,-81.425763,32.700703
1557,-81.425623,32.797574
1558,-81.425608,32.796528
1559,-81.425591,32.795285
1602,-81.425456,32.77876
1775,-81.425364,32.700759
1767,-81.425356,32.704544
1512,-81.425291,32.824831
1560,-81.42525,32.794602
1529,-81.425144,32.809194
1513,-81.425135,32.824583
1530,-81.4251,32.807792
1633,-81.42507,32.768056
1766,-81.425006,32.704796
1572,-81.424898,32.789989
1760,-81.424883,32.708315
1561,-81.424876,32.794172
1757,-81.424852,32.709983
1765,-81.424782,32.705112
1587,-81.424767,32.782481
1511,-81.424706,32.827168
1531,-81.424626,32.806559
1532,-81.424484,32.806189
1544,-81.424433,32.801904
1764,-81.424402,32.705649
1528,-81.42432,32.810358
1510,-81.424271,32.827873
1763,-81.424182,32.705959
1762,-81.424175,32.706103
1571,-81.424143,32.790781
1570,-81.424115,32.790931
1562,-81.42411,32.794134
1761,-81.424099,32.70756
1533,-81.424026,32.805605
1634,-81.423982,32.768391
1534,-81.423934,32.805487
1527,-81.423933,32.810594
1756,-81.423827,32.709702
1635,-81.423765,32.768458
1586,-81.423487,32.782823
1776,-81.423422,32.701035
1579,-81.423398,32.786052
1619,-81.423393,32.772653
1535,-81.423376,32.804776
1569,-81.42336,32.79144
1543,-81.423333,32.801723
1526,-81.423291,32.810987
1536,-81.423168,32.804687
1603,-81.423079,32.778453
1636,-81.423065,32.768674
1542,-81.423013,32.801809
1503,-81.423011,32.834614
1563,-81.42298,32.793998
1537,-81.422953,32.804594
1525,-81.422886,32.811095
1585,-81.422801,32.783243
1541,-81.422779,32.801988
1540,-81.42272,32.802033
1580,-81.422592,32.786009
1514,-81.422387,32.820239
1539,-81.422304,32.802352
1777,-81.422234,32.700882
1515,-81.422231,32.819992
1568,-81.4222,32.791867
1584,-81.422171,32.784177
1583,-81.422158,32.784377
1755,-81.422152,32.709742
1582,-81.422131,32.784797
1538,-81.42212,32.803344
1581,-81.42209,32.785437
1509,-81.422085,32.828988
1524,-81.42201,32.811329
1564,-81.421919,32.794193
1508,-81.421916,32.829219
1504,-81.421881,32.832283
1516,-81.421728,32.819419
1637,-81.42158,32.768482
1754,-81.421404,32.710299
1753,-81.421369,32.711311
1778,-81.421241,32.7005
1507,-81.421203,32.830193
1517,-81.421202,32.81897
1752,-81.421128,32.711787
1505,-81.421079,32.830412
1506,-81.421066,32.83038
1567,-81.420812,32.792299
1523,-81.420785,32.812187
1565,-81.420781,32.794475
1604,-81.420759,32.778662
1638,-81.420654,32.768098
1738,-81.420276,32.719678
1751,-81.420175,32.712371
1750,-81.4201,32.712417
1737,-81.420092,32.72067
1749,-81.420067,32.712412
1779,-81.420066,32.699459
1676,-81.419757,32.74958
1566,-81.419689,32.793782
1675,-81.419688,32.749955
1674,-81.419593,32.75047
1673,-81.419573,32.750572
1739,-81.419546,32.718695
1677,-81.419499,32.749193
1672,-81.419474,32.750713
1736,-81.419338,32.721462
1780,-81.419315,32.696949
1618,-81.418993,32.772593
1678,-81.418967,32.748393
1679,-81.418924,32.74833
1644,-81.418901,32.761132
1735,-81.418855,32.721757
1522,-81.418748,32.814972
1671,-81.418711,32.75179
1900,-81.418694,32.631197
1901,-81.418675,32.63016
1605,-81.418667,32.779281
1902,-81.41866,32.629392
1521,-81.418596,32.815512
1898,-81.41859,32.633761
1520,-81.418502,32.815844
1899,-81.418483,32.632761
1639,-81.418472,32.767192
1781,-81.418435,32.695944
1680,-81.418399,32.747881
1518,-81.418355,32.81873
1617,-81.418353,32.772764
1670,-81.418338,32.752318
1782,-81.418311,32.695803
1718,-81.4183,32.731995
1606,-81.418178,32.779507
1897,-81.418171,32.635154
1783,-81.418133,32.695763
1719,-81.418118,32.730747
1903,-81.418116,32.628349
1643,-81.418009,32.76253
1681,-81.417918,32.74785
1717,-81.417865,32.732701
1519,-81.417853,32.818157
1722,-81.417852,32.725384
1645,-81.417766,32.760222
1895,-81.417763,32.635532
1682,-81.417736,32.747839
1896,-81.417717,32.635544
1616,-81.417657,32.773189
1669,-81.417652,32.752737
1720,-81.417585,32.727103
1894,-81.417572,32.635668
1721,-81.417562,32.726947
1734,-81.417553,32.72197
1716,-81.417475,32.732939
1904,-81.417381,32.627392
1642,-81.417356,32.763334
1615,-81.417322,32.773394
1723,-81.41721,32.724653
1715,-81.417179,32.73312
1607,-81.417169,32.779976
1748,-81.417131,32.712033
1784,-81.417106,32.695531
1640,-81.417086,32.766033
1740,-81.41708,32.717233
1785,-81.416999,32.695506
1614,-81.416981,32.773603
1786,-81.416914,32.69552
1641,-81.416837,32.764657
1646,-81.416627,32.760537
1608,-81.416552,32.780023
1683,-81.416446,32.747756
1905,-81.416255,32.626654
1741,-81.416221,32.716252
1747,-81.416195,32.712166
1714,-81.41614,32.732986
1668,-81.415754,32.753191
1746,-81.41568,32.71248
1724,-81.415591,32.723531
1893,-81.415566,32.637091
1742,-81.415565,32.715503
1609,-81.415386,32.779746
1647,-81.415302,32.762735
1787,-81.415274,32.695791
1733,-81.415271,32.721707
1610,-81.41526,32.779603
1906,-81.415213,32.626164
1788,-81.415126,32.695741
1745,-81.41512,32.713043
1743,-81.415073,32.714942
1713,-81.414945,32.73221
1712,-81.414919,32.732193
1711,-81.414906,32.732191
1744,-81.414891,32.714283
1892,-81.414761,32.637439
1613,-81.414691,32.777751
1612,-81.41468,32.777964
1611,-81.414633,32.778887
1648,-81.414628,32.764184
1684,-81.414503,32.748394
1658,-81.414113,32.756014
1657,-81.414091,32.75612
1710,-81.414068,32.732083
1907,-81.413956,32.625174
1725,-81.413766,32.72319
1667,-81.413714,32.752833
1732,-81.413568,32.721618
1701,-81.413498,32.736581
1700,-81.413493,32.736647
1789,-81.413477,32.695181
1659,-81.413456,32.754997
1709,-81.413434,32.732001
1702,-81.41343,32.736508
1891,-81.413411,32.637368
1699,-81.413394,32.737964
1649,-81.41325,32.764609
1698,-81.413176,32.738317
1790,-81.413056,32.693953
1911,-81.412966,32.620401
1656,-81.41287,32.75885
1791,-81.412864,32.692791
1708,-81.412794,32.732172
1908,-81.412619,32.623865
1650,-81.412575,32.764176
1731,-81.412552,32.721386
1890,-81.412529,32.635799
1910,-81.412515,32.621567
1872,-81.412511,32.640657
1873,-81.412503,32.64049
1726,-81.412414,32.723255
1871,-81.412385,32.640806
1909,-81.412349,32.622714
1697,-81.412319,32.738841
1660,-81.412262,32.754691
1655,-81.412256,32.760906
1889,-81.412157,32.634628
1685,-81.412137,32.74885
1651,-81.412071,32.763717
1654,-81.412067,32.76154
1912,-81.411906,32.618409
1653,-81.41189,32.762494
1874,-81.411827,32.639383
1792,-81.411804,32.692044
1707,-81.411742,32.732925
1652,-81.411723,32.7634
1706,-81.411683,32.733247
1705,-81.411659,32.733378
1703,-81.411592,32.734557
1666,-81.411568,32.753117
1888,-81.411523,32.632907
1704,-81.411513,32.734166
1727,-81.411328,32.723433
1796,-81.411196,32.695821
1661,-81.411117,32.754852
1730,-81.410916,32.721207
1887,-81.410912,32.63196
1797,-81.410875,32.69686
1795,-81.410776,32.694739
1794,-81.410732,32.69431
1793,-81.410545,32.692512
1913,-81.410484,32.617406
1665,-81.410215,32.753726
1728,-81.410074,32.723096
1875,-81.410053,32.638784
1729,-81.409988,32.721863
1798,-81.409618,32.697046
1662,-81.409492,32.75574
1886,-81.40933,32.631096
1914,-81.409263,32.617356
1664,-81.408849,32.755038
1799,-81.408723,32.695815
1663,-81.408562,32.75663
1800,-81.408322,32.69466
1885,-81.408197,32.631307
1876,-81.408144,32.638547
1696,-81.408057,32.739687
1801,-81.408017,32.693424
1686,-81.407647,32.749286
1915,-81.407517,32.616583
1844,-81.4073,32.66156
1884,-81.407271,32.631737
1845,-81.407193,32.660519
1916,-81.407107,32.615301
1917,-81.406897,32.613968
1802,-81.406824,32.691586
1810,-81.406734,32.685289
1809,-81.406712,32.685408
1846,-81.406708,32.65925
1811,-81.406688,32.685243
1843,-81.406567,32.66254
1808,-81.406481,32.686653
1918,-81.406464,32.613042
1870,-81.406417,32.64249
1847,-81.406326,32.658152
1687,-81.406155,32.749093
1695,-81.406125,32.741089
1883,-81.406113,32.632843
1848,-81.405858,32.657148
1807,-81.40583,32.687712
1803,-81.405801,32.690009
1919,-81.405776,32.612248
1806,-81.405722,32.688696
1688,-81.405716,32.749036
1805,-81.405714,32.688768
1877,-81.405711,32.638315
1804,-81.40561,32.689716
1689,-81.405586,32.748887
1812,-81.405582,32.684124
1694,-81.405496,32.742023
1690,-81.405202,32.74845
1693,-81.405054,32.744957
1869,-81.405024,32.642883
1882,-81.404884,32.634521
1813,-81.404828,32.683858
1692,-81.40476,32.745992
1691,-81.404712,32.74789
1920,-81.404673,32.611201
1849,-81.404552,32.656295
1842,-81.404505,32.66264
1878,-81.404238,32.638258
1868,-81.404175,32.643122
1814,-81.404136,32.683615
1822,-81.404128,32.668187
1867,-81.404053,32.643157
1821,-81.404,32.669695
1825,-81.403992,32.667281
1824,-81.403975,32.66737
1823,-81.403946,32.667529
1815,-81.403871,32.683521
1866,-81.403863,32.643267
1841,-81.40384,32.66124
1881,-81.403621,32.635562
1826,-81.403498,32.666716
1850,-81.403269,32.656157
1840,-81.403254,32.659464
1879,-81.403234,32.637704
1880,-81.402846,32.63621
1820,-81.402695,32.673463
1827,-81.402612,32.665705
1921,-81.402564,32.609695
1816,-81.402445,32.682194
1839,-81.402327,32.658797
1865,-81.402133,32.64427
1851,-81.401879,32.656449
1838,-81.401245,32.658572
1819,-81.401036,32.676677
1817,-81.400844,32.679764
1852,-81.400792,32.656829
1818,-81.400692,32.678538
1864,-81.400651,32.645129
1922,-81.400427,32.608263
1828,-81.400024,32.6641
1837,-81.399493,32.65878
1853,-81.399432,32.656813
1854,-81.398934,32.656588
1836,-81.398468,32.659394
1923,-81.398076,32.606433
1924,-81.398038,32.606403
1855,-81.39799,32.656216
1829,-81.397788,32.663048
1835,-81.397514,32.660213
1834,-81.39738,32.660328
1830,-81.397286,32.662475
1833,-81.397233,32.661122
1832,-81.397174,32.661441
1831,-81.397059,32.662065
1925,-81.397025,32.605581
1926,-81.395572,32.6041
1856,-81.395005,32.654158
1863,-81.394712,32.649314
1857,-81.394183,32.653591
1927,-81.393765,32.602331
1858,-81.39368,32.653244
1859,-81.393425,32.652907
1860,-81.393254,32.652683
1862,-81.393079,32.650753
1861,-81.392826,32.652118
1928,-81.392527,32.600444
1929,-81.391901,32.599478
1930,-81.391172,32.598354
1931,-81.39005,32.596601
1932,-81.389205,32.595416
1933,-81.388358,32.594849
1934,-81.384956,32.592125
1935,-81.381248,32.589851
1936,-81.380248,32.589325
1937,-81.378883,32.588912
1938,-81.377753,32.588814
1939,-81.376579,32.589008
1940,-81.375694,32.589474
1941,-81.374808,32.590595
1942,-81.374145,32.591583
1943,-81.373145,32.592094
1944,-81.371314,32.591804
1949,-81.370284,32.5867
1950,-81.370094,32.585442
1948,-81.369987,32.587696
1945,-81.369826,32.591175
1947,-81.369292,32.588821
1946,-81.369086,32.590431
1951,-81.369018,32.584457
1952,-81.367873,32.584156
1963,-81.367332,32.577957
1964,-81.366895,32.576994
1962,-81.366817,32.578919
1965,-81.36642,32.576814
1953,-81.366409,32.584164
1966,-81.365943,32.576633
1954,-81.365264,32.584192
1961,-81.365119,32.580063
1955,-81.365063,32.584136
1967,-81.3646,32.576599
1956,-81.364204,32.5839
1960,-81.364196,32.580837
1959,-81.36377,32.581512
1958,-81.363593,32.581791
1957,-81.363586,32.582977
1968,-81.363494,32.576908
1969,-81.36235,32.577854
1970,-81.361388,32.579121
1971,-81.360882,32.580373
1972,-81.360503,32.58131
1973,-81.359763,32.58205
1974,-81.358749,32.582285
1986,-81.358417,32.574001
1985,-81.357803,32.57519
1975,-81.357749,32.582119
1987,-81.357131,32.572647
1976,-81.356742,32.581444
1984,-81.356628,32.575905
1977,-81.356467,32.58126
1988,-81.355812,32.571528
1978,-81.355567,32.580748
1983,-81.355102,32.576725
1989,-81.354797,32.571072
1979,-81.354621,32.580315
1982,-81.35406,32.577502
1980,-81.353751,32.579472
1981,-81.353484,32.57848
1990,-81.352805,32.570628
1991,-81.351714,32.570431
1992,-81.348487,32.569332
1993,-81.346069,32.568272
1994,-81.344558,32.567684
1995,-81.340163,32.565773
1996,-81.338645,32.565147
1997,-81.336242,32.564239
1998,-81.33422,32.563858
1999,-81.33319,32.563499
2000,-81.332099,32.562935
2001,-81.330779,32.562351
2002,-81.328605,32.561092
2003,-81.32839,32.561029
2004,-81.327026,32.560626
2005,-81.324973,32.560223
2006,-81.322806,32.559662
2007,-81.321807,32.55954
2008,-81.319602,32.559562
2009,-81.318198,32.559753
2010,-81.316955,32.55999
2011,-81.314582,32.560451
2012,-81.306571,32.561211
2013,-81.305236,32.561515
2014,-81.303908,32.561999
2015,-81.302637,32.562352
2016,-81.301055,32.56271
2017,-81.299796,32.563049
2018,-81.299061,32.563069
2019,-81.298789,32.563076
2031,-81.298007,32.554367
2030,-81.297942,32.55476
2029,-81.297733,32.556036
2028,-81.297687,32.556313
2020,-81.297652,32.562931
2032,-81.297282,32.553601
2033,-81.297014,32.553539
2027,-81.29676,32.557307
2021,-81.296676,32.562503
2034,-81.296165,32.553345
2026,-81.296104,32.558147
2025,-81.295655,32.559049
2022,-81.295608,32.561539
2024,-81.29557,32.559219
2023,-81.29528,32.560383
2035,-81.294829,32.553581
2036,-81.293671,32.554134
2043,-81.293441,32.561454
2037,-81.292937,32.554485
2044,-81.292876,32.562561
2042,-81.292014,32.559704
2038,-81.291762,32.555328
2045,-81.291694,32.562759
2041,-81.291483,32.558837
2040,-81.291206,32.557837
2039,-81.29119,32.556644
2046,-81.290626,32.562534
2054,-81.289846,32.551955
2055,-81.289759,32.551873
2053,-81.289728,32.552277
2047,-81.289573,32.56174
2056,-81.28934,32.551474
2057,-81.289072,32.551219
2052,-81.289016,32.554219
2058,-81.288876,32.551208
2048,-81.28881,32.560032
2051,-81.28852,32.555298
2049,-81.288467,32.558456
2050,-81.288296,32.556737
2059,-81.287748,32.551147
2060,-81.28742,32.55113
2061,-81.287377,32.551151
2062,-81.285583,32.552033
2063,-81.284844,32.552827
2064,-81.284634,32.553053
2065,-81.28447,32.553935
2066,-81.284331,32.554678
2067,-81.284076,32.556048
2068,-81.284033,32.556277
2069,-81.283691,32.556487
2070,-81.283504,32.55657
2071,-81.283107,32.556747
2072,-81.283029,32.556781
2073,-81.281237,32.556348
2084,-81.280908,32.548627
2085,-81.280751,32.547844
2083,-81.280723,32.549619
2074,-81.28058,32.55608
2075,-81.28039,32.555862
2076,-81.279456,32.55479
2086,-81.27927,32.546434
2087,-81.279205,32.546371
2082,-81.279186,32.551427
2081,-81.279084,32.551547
2080,-81.278974,32.551677
2079,-81.278957,32.55177
2077,-81.2789,32.5537
2078,-81.278719,32.553042
2088,-81.278066,32.545968
2099,-81.276806,32.535639
2098,-81.276686,32.53791
2100,-81.276236,32.534984
2101,-81.276182,32.534922
2089,-81.275924,32.545688
2097,-81.2759,32.538994
2090,-81.275697,32.545658
2091,-81.275464,32.54535
2096,-81.275257,32.539883
2092,-81.275057,32.544812
2093,-81.274845,32.54453
2095,-81.2748,32.542329
2094,-81.274748,32.542612
2102,-81.274202,32.533897
2103,-81.267497,32.530426
2104,-81.267398,32.530367
2105,-81.267393,32.530364
2106,-81.261645,32.526937
2107,-81.26164,32.526934
2108,-81.249036,32.519418
2109,-81.247282,32.518373
2110,-81.247132,32.518283
2111,-81.245434,32.518442
2112,-81.242303,32.518078
2131,-81.238744,32.508796
2132,-81.238703,32.507393
2130,-81.238341,32.510141
2133,-81.237991,32.505521
2134,-81.237739,32.505231
2135,-81.237242,32.50466
2113,-81.236993,32.517461
2114,-81.236973,32.517459
2129,-81.236754,32.511331
2128,-81.235969,32.511597
2127,-81.235944,32.511606
2126,-81.23577,32.511593
2136,-81.235161,32.503624
2115,-81.234753,32.517168
2137,-81.234245,32.502706
2138,-81.234139,32.502601
2139,-81.233857,32.501674
2140,-81.233833,32.500191
2141,-81.233816,32.499152
2142,-81.233815,32.499063
2125,-81.2337,32.511438
2143,-81.233596,32.498834
2116,-81.23349,32.516621
2124,-81.233145,32.511732
2117,-81.232807,32.515715
2118,-81.232639,32.515492
2123,-81.232481,32.512084
2144,-81.232356,32.497538
2122,-81.232354,32.512151
2121,-81.23231,32.512561
2120,-81.232206,32.51354
2119,-81.232154,32.514031
2145,-81.22955,32.495517
2146,-81.225877,32.492446
2147,-81.225318,32.491979
2148,-81.225223,32.491899
2149,-81.225076,32.491753
2150,-81.223305,32.489995
2151,-81.220751,32.487058
2152,-81.217316,32.483108
2153,-81.213715,32.480474
2154,-81.212411,32.479316
2238,-81.208238,32.436035
2239,-81.208208,32.43595
2155,-81.207993,32.475394
2237,-81.207983,32.437399
2236,-81.207641,32.437608
2240,-81.207481,32.43386
2241,-81.207467,32.433822
2242,-81.207449,32.43377
2243,-81.207435,32.433732
2156,-81.206826,32.474357
2235,-81.206684,32.437863
2211,-81.206445,32.447237
2244,-81.206372,32.430929
2234,-81.206327,32.437971
2210,-81.206268,32.448993
2157,-81.20626,32.473707
2209,-81.206193,32.44923
2245,-81.205928,32.429757
2208,-81.20571,32.450762
2207,-81.205439,32.450917
2212,-81.205426,32.446359
2233,-81.205417,32.438244
2213,-81.205401,32.446337
2246,-81.205396,32.428099
2249,-81.205357,32.42714
2254,-81.205337,32.423197
2158,-81.205329,32.472635
2253,-81.205279,32.42363
2214,-81.205262,32.446327
2255,-81.205203,32.423064
2248,-81.205201,32.427323
2247,-81.205162,32.427368
2250,-81.205103,32.426847
2251,-81.204983,32.426709
2252,-81.204951,32.42607
2232,-81.204918,32.438394
2256,-81.204862,32.422724
2159,-81.204365,32.471828
2215,-81.203808,32.446224
2216,-81.203308,32.446189
2217,-81.203106,32.446267
2206,-81.202987,32.452319
2205,-81.202909,32.452364
2218,-81.202817,32.446378
2257,-81.202655,32.420522
2204,-81.202645,32.45206
2203,-81.202411,32.45179
2202,-81.202403,32.451785
2258,-81.202401,32.420268
2259,-81.202315,32.42017
2219,-81.201819,32.446247
2231,-81.201566,32.440113
2220,-81.201339,32.446183
2221,-81.200396,32.445551
2230,-81.200368,32.440845
2229,-81.200192,32.441052
2222,-81.199743,32.444799
2223,-81.199648,32.44469
2228,-81.199591,32.441759
2160,-81.199563,32.46781
2224,-81.199496,32.444036
2227,-81.199339,32.443106
2225,-81.199338,32.443359
2226,-81.199312,32.443248
2260,-81.198163,32.415389
2198,-81.198139,32.452752
2197,-81.197994,32.453217
2196,-81.197851,32.453677
2195,-81.197759,32.453973
2201,-81.197704,32.449079
2199,-81.197697,32.449118
2200,-81.197691,32.449071
2194,-81.197549,32.454081
2261,-81.196925,32.413851
2193,-81.196584,32.454581
2192,-81.195907,32.454492
2191,-81.195844,32.454484
2190,-81.195692,32.454406
2161,-81.195479,32.465489
2262,-81.195371,32.411919
2189,-81.194948,32.454027
2162,-81.194905,32.465163
2263,-81.194845,32.411266
2163,-81.194689,32.465125
2180,-81.193886,32.457657
2188,-81.193844,32.453464
2179,-81.193756,32.459156
2178,-81.193755,32.459165
2177,-81.193654,32.459284
2176,-81.193561,32.459394
2187,-81.193493,32.453284
2186,-81.193239,32.453352
2175,-81.192987,32.459744
2174,-81.192705,32.459916
2185,-81.192685,32.4535
2184,-81.192535,32.453539
2183,-81.192489,32.453619
2164,-81.192118,32.464669
2182,-81.19191,32.454614
2264,-81.19166,32.408487
2181,-81.191642,32.455074
2265,-81.191069,32.407972
2173,-81.190292,32.460359
2172,-81.18988,32.460434
2165,-81.189606,32.465021
2166,-81.189089,32.465094
2167,-81.188849,32.465128
2266,-81.188702,32.405245
2171,-81.187912,32.461636
2170,-81.187899,32.461823
2169,-81.187695,32.464757
2168,-81.187689,32.464848
2267,-81.186645,32.401669
2268,-81.186146,32.401094
2269,-81.184901,32.399659
2286,-81.181766,32.379607
2285,-81.181717,32.379742
2284,-81.181456,32.380456
2270,-81.181002,32.396221
2287,-81.180666,32.378639
2288,-81.180661,32.378635
2289,-81.180656,32.378633
2283,-81.180542,32.381373
2271,-81.180349,32.395469
2282,-81.180057,32.38186
2281,-81.179771,32.382339
2290,-81.17977,32.378318
2291,-81.179529,32.378232
2272,-81.179366,32.394336
2292,-81.17911,32.378083
2280,-81.178663,32.384189
2293,-81.17839,32.377827
2273,-81.178386,32.393207
2279,-81.178294,32.384805
2278,-81.178181,32.385322
2274,-81.177934,32.392384
2275,-81.177396,32.390407
2277,-81.177345,32.389162
2276,-81.177217,32.389747
2294,-81.177176,32.377031
2295,-81.177026,32.376845
2296,-81.173736,32.372763
2314,-81.173605,32.362958
2313,-81.173532,32.363347
2312,-81.173512,32.363454
2311,-81.17322,32.363633
2315,-81.173107,32.362481
2310,-81.172967,32.363788
2316,-81.172835,32.36222
2309,-81.172828,32.363872
2317,-81.171824,32.36196
2308,-81.171678,32.364146
2297,-81.171356,32.370923
2318,-81.171072,32.361861
2307,-81.170768,32.364363
2306,-81.170616,32.364442
2305,-81.169595,32.36497
2298,-81.169019,32.369907
2319,-81.168851,32.361567
2299,-81.168836,32.369828
2300,-81.168833,32.369823
2320,-81.168574,32.36153
2304,-81.168465,32.366218
2303,-81.168258,32.366446
2302,-81.16818,32.367149
2301,-81.168034,32.368451
2321,-81.167949,32.361664
2329,-81.167663,32.359122
2328,-81.167631,32.359217
2327,-81.167612,32.359274
2322,-81.16747,32.361766
2323,-81.16743,32.36172
2324,-81.16737,32.361651
2326,-81.167169,32.360603
2325,-81.166972,32.361192
2330,-81.166247,32.357791
2331,-81.164715,32.35708
2332,-81.164285,32.357095
2333,-81.163953,32.357106
2334,-81.16345,32.356887
2335,-81.162274,32.356376
2338,-81.161579,32.351199
2339,-81.161423,32.350416
2336,-81.16113,32.355208
2337,-81.160951,32.354548
2340,-81.160926,32.349841
2355,-81.16054,32.3414
2354,-81.160183,32.342497
2356,-81.159964,32.340434
2341,-81.159814,32.349313
2357,-81.159443,32.339984
2353,-81.159181,32.343
2358,-81.158737,32.33989
2359,-81.158494,32.339858
2360,-81.158262,32.339828
2361,-81.157577,32.34001
2362,-81.157162,32.340121
2352,-81.157136,32.342603
2527,-81.156862,32.243146
2351,-81.156688,32.342666
2350,-81.15667,32.342668
2526,-81.156514,32.245007
2349,-81.156458,32.342798
2528,-81.156426,32.241435
2348,-81.155499,32.343384
2342,-81.155351,32.348087
2347,-81.155302,32.343504
2346,-81.155202,32.344132
2525,-81.155156,32.246607
2529,-81.15495,32.238824
2345,-81.154913,32.345933
2343,-81.154882,32.34641
2344,-81.154853,32.346305
2530,-81.153358,32.236833
2524,-81.153278,32.247757
2363,-81.152845,32.341272
2364,-81.152239,32.341643
2365,-81.152161,32.34169
2531,-81.151999,32.235939
2553,-81.15196,32.221962
2366,-81.151804,32.342787
2367,-81.151758,32.343035
2552,-81.151691,32.222681
2551,-81.151613,32.222742
2532,-81.151154,32.235384
2533,-81.151148,32.23538
2368,-81.150929,32.343724
2554,-81.150792,32.221286
2534,-81.14993,32.234579
2535,-81.149724,32.234444
2536,-81.149467,32.234319
2369,-81.14929,32.345084
2370,-81.149248,32.345119
2371,-81.14922,32.34512
2555,-81.149133,32.221356
2513,-81.148591,32.255019
2550,-81.148486,32.223682
2549,-81.14809,32.223801
2556,-81.148089,32.22157
2514,-81.14801,32.254347
2537,-81.147923,32.233569
2523,-81.147519,32.249529
2522,-81.147502,32.249534
2521,-81.147483,32.249548
2372,-81.14739,32.345204
2380,-81.147159,32.3498
2379,-81.147141,32.349637
2373,-81.147111,32.345217
2557,-81.147067,32.221792
2538,-81.146914,32.233308
2378,-81.146876,32.347284
2374,-81.146847,32.345136
2377,-81.146847,32.347026
2512,-81.146792,32.261392
2381,-81.146684,32.350044
2511,-81.146513,32.262881
2376,-81.146414,32.345081
2375,-81.146395,32.344995
2510,-81.146207,32.263315
2509,-81.146152,32.263391
2515,-81.146109,32.25215
2508,-81.146102,32.263462
2520,-81.14608,32.250505
2519,-81.145942,32.250599
2518,-81.145872,32.250975
2539,-81.145827,32.232656
2517,-81.145783,32.251452
2516,-81.145733,32.251716
2548,-81.145689,32.225167
2547,-81.145553,32.225245
2540,-81.145467,32.232164
2541,-81.145292,32.231925
2542,-81.145288,32.23192
2558,-81.145252,32.221998
2507,-81.145248,32.263985
2506,-81.144635,32.264031
2543,-81.144383,32.230684
2546,-81.144377,32.226339
2545,-81.144273,32.227236
2559,-81.144073,32.221935
2382,-81.144059,32.35139
2544,-81.143994,32.228725
2505,-81.143824,32.263946
2383,-81.143809,32.351518
2560,-81.14233,32.221314
2494,-81.1423,32.270841
2384,-81.142231,32.351055
2493,-81.142207,32.271337
2385,-81.141909,32.350683
2492,-81.141844,32.271559
2495,-81.141678,32.270123
2386,-81.141468,32.350174
2491,-81.141202,32.271952
2490,-81.141182,32.271964
2387,-81.141111,32.349762
2561,-81.140995,32.220461
2388,-81.140861,32.349032
2504,-81.140798,32.263628
2503,-81.140708,32.263619
2502,-81.140038,32.263548
2501,-81.1398,32.263662
2389,-81.139742,32.345767
2390,-81.139707,32.345732
2562,-81.139388,32.220027
2496,-81.138945,32.269379
2391,-81.138729,32.344731
2392,-81.138599,32.344599
2563,-81.138435,32.219256
2500,-81.138376,32.264345
2416,-81.137787,32.327964
2415,-81.13766,32.328385
2497,-81.137655,32.268191
2499,-81.137623,32.265135
2564,-81.137491,32.217865
2414,-81.137454,32.329072
2413,-81.137383,32.329309
2498,-81.137274,32.266996
2489,-81.137136,32.272572
2565,-81.136944,32.217003
2488,-81.136832,32.272532
2567,-81.136729,32.213673
2566,-81.136606,32.21565
2417,-81.136481,32.325248
2418,-81.135859,32.32453
2487,-81.135808,32.272396
2486,-81.135628,32.272428
2419,-81.135399,32.324412
2412,-81.135285,32.330811
2411,-81.135112,32.330992
2568,-81.134902,32.212082
2420,-81.134848,32.324269
2410,-81.134531,32.331601
2393,-81.134326,32.34162
2421,-81.133745,32.324505
2569,-81.133702,32.211326
2394,-81.133647,32.341146
2409,-81.133568,32.333508
2438,-81.133043,32.308901
2439,-81.132841,32.308366
2437,-81.132709,32.309874
2570,-81.132585,32.210759
2395,-81.132577,32.341004
2408,-81.132574,32.334774
2422,-81.132544,32.325441
2440,-81.132495,32.307966
2441,-81.132466,32.307933
2396,-81.132318,32.34097
2442,-81.132219,32.307647
2485,-81.132057,32.273043
2423,-81.131795,32.326026
2428,-81.131654,32.319523
2429,-81.131537,32.317728
2407,-81.131354,32.33563
